Categoría,Unidad regional,Nivel,Nivel académico,Programa académico,Cantidad,Año,Periodo
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2013,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2013,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2014,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2014,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2015,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2015,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2016,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2016,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2017,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2017,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2018,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2018,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2019,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2019,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2020,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2020,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2021,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2021,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2022,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2022,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2023,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Licenciatura en matemáticas y física,0,2023,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2007,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2007,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2008,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2008,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2009,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2009,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2010,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2010,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2011,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2011,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2012,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2012,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2013,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2013,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2014,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2014,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2015,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2015,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2016,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2016,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2017,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2017,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2018,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,0,2018,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,2,2019,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,3,2019,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,5,2020,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,3,2020,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,14,2021,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,4,2021,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,4,2022,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,6,2022,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,2,2023,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en ciencias ambientales,3,2023,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2007,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2007,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2008,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2008,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2009,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2009,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2010,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2010,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2011,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2011,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2012,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2012,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2013,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2013,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2014,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2014,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2015,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2015,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2016,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2016,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2017,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2017,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2018,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,0,2018,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,42,2019,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,9,2019,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,10,2020,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,5,2020,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,12,2021,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,11,2021,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,5,2022,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,4,2022,IIPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,3,2023,IPA
Graduados,Fusagasugá,Posgrado,Maestría,Maestría en educación,3,2023,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2007,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,14,2007,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,13,2008,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2008,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,36,2009,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,57,2009,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,47,2010,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,56,2010,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,54,2011,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,50,2011,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,43,2012,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,58,2012,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,30,2013,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,36,2013,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,38,2014,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,30,2014,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,51,2015,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,36,2015,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,42,2016,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2016,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,38,2017,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2017,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2018,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2018,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2019,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2019,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2020,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2020,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2021,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2021,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2022,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2022,IIPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2023,IPA
Graduados,Fusagasugá,Pregrado,Profesional universitario,Profesional en ciencias del deporte y la educación física,0,2023,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,6,2007,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,3,2007,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,6,2008,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,2,2008,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,9,2009,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,20,2009,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,5,2010,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,7,2010,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,10,2011,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,9,2011,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,5,2012,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,10,2012,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,12,2013,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,8,2013,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,14,2014,IPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,3,2014,IIPA
Graduados,Fusagasugá,Pregrado,Tecnología,Tecnología en cartografía,4,2015,IPA
